url,title,action,matched_rule,reason,gsc_clicks,gsc_impressions,gsc_position,crawl_status_code,crawl_indexability,crawl_indexability_status,crawl_word_count,crawl_inlinks,batch
https://bitcoininfonews.com/blockdag-presale-hits-323m-is-it-the-top-crypto-to-buy-in-2025/,BlockDAG Presale Hits $323M: Is It the Top Crypto to Buy in 2025?,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1408,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-presale-hits-403m-as-xrp-and-pepe-face-doubts/,BlockDAG Presale Hits $403M as XRP and Pepe Face Doubts,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1692,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-presale-nears-420m-echoing-ethereum-kaspa/,"BlockDAG Presale Nears $420M, Echoing Ethereum & Kaspa",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1545,51,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-presale-races-to-600m-top-crypto-to-buy-in-2025/,BlockDAG Presale Races to $600M: Top Crypto to Buy in 2025?,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1325,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-presale-raises-353m-impact/,"BlockDAG Presale Raises $353M, Revolutionizes Crypto Funding",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1398,33,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-presale-roll-back-market-shift/,BlockDAG Rolls Back Presale Price Amid Market Shifts,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1347,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-presale-surge-dogecoin-price-performance-injective-price-analysis/,"BlockDAG Presale Surge, Dogecoin Price Performance, & Injective Price Analysis",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1480,27,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-presale-surges-to-220m-as-buyer-battles-and-rollback-reignite-final-stage/,BlockDAG Reaches $220M in Presale While Buyer Battles & Price Rollback Trigger Massive Demand,prune_now,brand_blockdag|phrase_presale|phrase_hard_sell,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1961,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-price-drop-presale-announcement/,BlockDAG Cuts Token Price to $0.0025 in Presale,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1366,21,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-raised-430m-in-presale-redefining-the-future-of-crypto/,"BlockDAG Raised $430M+ in Presale, Redefining the Future of Crypto",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1523,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-raises-325m-in-presale-launches-100m-bdag-airdrop-campaign/,BlockDAG Raises $325M in Presale & Launches 100M BDAG Airdrop Campaign,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1419,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-raises-343m-presale/,BlockDAG Raises $343M in Presale with High Buyer Engagement,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1330,15,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-reaches-367m-top-crypto-presale-with-12499x-roi/,"BlockDAG Reaches $367M Top Crypto Presale with 12,499x ROI",prune_now,brand_blockdag|phrase_presale|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1704,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-review-376m-presale-layer-1-builds-ecosystem-early-before-its-2025-mainnet-launch/,BlockDAG Review: $376M Presale Layer-1 Builds Ecosystem Early Before Its 2025 Mainnet Launch,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1514,30,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-review-376m-presale-layer-1-gears-up-for-mainnet/,BlockDAG Review: $376M Presale Layer-1 Gears Up for Mainnet,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1397,30,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-rewards-fuel-record-presale-as-hbar-rises-and-algo-signals-build/,BlockDAG Rewards Fuel Record Presale as HBAR Rises and ALGO Signals Build,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1435,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-s-373m-presale-pepe-whale-accumulation-and-uni-s-support-zones/,"BlockDAG’s $373M Presale, PEPE Whale Accumulation, and UNI’s Support Zones",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1436,51,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-secures-20-exchange-listings-ahead-of-its-jan-26-presale-end-while-digitap-maxi-doge-make-moves/,"BlockDAG Secures 20+ Exchange Listings Ahead of Its Jan 26 Presale End, While Digitap & Maxi Doge Make Moves",prune_now,brand_blockdag|brand_maxi_doge|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1825,27,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-silent-surge-can-this-377m-presale-really-justify-the-hype/,BlockDAG’s Silent Surge: Can This $377M Presale Really Justify the Hype?,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1420,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-skyrockets-with-2380-roi-as-aaves-4m-buyback-and-kaspas-activity-struggle-to-keep-pace/,"BlockDAG Skyrockets With 2,380% ROI as AAVE’s $4M Buyback and Kaspa’s Activity Struggle to Keep Pace",prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1550,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-soars-with-2380-roi-while-pi-coin-mantra-compete-for-2025-momentum/,"BlockDAG Soars with 2,380% ROI While Pi Coin & MANTRA Compete for 2025 Momentum",prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1602,30,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-solana-sui-cardano-best-altcoins-to-buy-now/,"BlockDAG, Solana, Sui, & Cardano: Best Altcoins to Buy Now",prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1570,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-successful-presale-raises-323m/,BlockDAG Raises $323M in Successful Presale,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1295,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-surges-past-sui-and-link-with-2520-roi/,BlockDAG Surges Past SUI and LINK with 2520% ROI!,prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1512,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-the-ethereum-compatible-chain-redefining-crypto-coins-to-buy-now/,BlockDAG: The Ethereum-Compatible Chain Redefining Crypto Coins to Buy Now,prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1404,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-transparency-leads-as-ltc-price-prediction-eth-price-today-show-measurable-growth/,BlockDAG Transparency Leads as LTC Price Prediction & ETH Price Today Show Measurable Growth,prune_now,brand_blockdag,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1509,33,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-vs-bittensor-what-crypto-to-invest-in-for-growth-high-roi/,BlockDAG vs Bittensor: What Crypto to Invest In for Growth & High ROI,prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1587,27,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-vs-filecoin-presale-momentum-vs-infrastructure/,BlockDAG vs Filecoin: Presale Momentum vs Infrastructure,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1709,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-vs-maxi-subbd-and-hyper-the-2025-presale-faceoff/,"BlockDAG vs MAXI, SUBBD, and HYPER The 2025 Presale Faceoff",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1762,30,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-vs-nexchain-ai-best-presale-crypto-for-2025/,BlockDAG vs Nexchain AI: Best Presale Crypto for 2025,prune_now,brand_blockdag|phrase_presale|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1584,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-vs-polygon-hedera-best-crypto-to-buy-2025/,BlockDAG vs Polygon & Hedera: Best Crypto to Buy 2025,prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1478,54,batch_4_content_quality_review
https://bitcoininfonews.com/blockdag-vs-shib-and-pi-which-new-crypto-to-invest-in-offers-real-utility-early-roi/,BlockDAG vs SHIB and PI: Which New Crypto to Invest In Offers Real Utility & Early ROI?,prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1627,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-0-0015-tge-access-nears-closure-as-pepenode-xrp-tundra-trail-behind-in-2025s-best-crypto-presales/,BlockDAG’s $0.0015 TGE Access Nears Closure as Pepenode & XRP Tundra Trail Behind in 2025’s Best Crypto Presales,prune_now,brand_blockdag|brand_pepenode|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1534,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-0-0276-presale-380m-milestone-overshadow-hedera-and-pi-network-weakness/,"BlockDAG’s $0.0276 Presale, $380M Milestone Overshadow Hedera and Pi Network Weakness",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1399,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-0018-presale-could-50x-outpacing-kaspa-and-ethereums-growth/,"BlockDAG’s $0.0018 Presale Could 50x, Outpacing Kaspa and Ethereum's Growth",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1476,63,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-0276-presale-surpasses-xrp-volumes-and-dogecoin-breakout-in-best-performing-crypto-today/,BlockDAG’s $0.0276 Presale Surpasses XRP Volumes and Dogecoin Breakout in Best Performing Crypto Today,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1599,30,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-20-cex-listings-eclipse-remittixs-presale-buzz/,BlockDAG’s 20 CEX Listings Eclipse Remittix’s Presale Buzz,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1504,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-218-5m-presale-boom-price-rollback-offer-final-buy-window-before-launch/,Here’s How BlockDAG’s $218.5M Presale & Price Rollback Are Redefining Crypto Launch Playbooks,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1832,30,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-25-referral-rewards-supercharge-presale-1m-raised-in-24-hours-as-total-crosses-222-5m/,"BlockDAG’s 25% Referral Rewards Supercharge Presale, $1M Raised in 24 Hours as Total Crosses $222.5M",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1799,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-250-referral-bonus-and-376m-presale-outshine-stellar-and-sui/,BlockDAG’s $250 Referral Bonus and $376M Presale Outshine Stellar and Sui,prune_now,brand_blockdag|phrase_presale|phrase_bonus,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1458,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-255m-presale-leads-as-shib-holds-and-sui-eyes-5-30/,BlockDAG’s $255M Presale Leads as SHIB Holds and SUI Eyes $5.30,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1770,21,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-3025-surge-signals-a-good-crypto-to-buy-now/,"BlockDAG’s 3,025% Surge Signals a Good Crypto to Buy Now",prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1437,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-3325m-presale-arbitrums-robinhood-rise-injectives-goals-in-focus/,"BlockDAG’s $332.5M Presale, Arbitrum’s Robinhood Rise & Injective’s Goals In Focus",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1508,33,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-335m-presale-shib-30-rally-sui-reacts-to-supply-shift/,"BlockDAG’s $335M Presale, SHIB 30% Rally, SUI Reacts to Supply Shift",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1455,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-3385m-presale-beats-pepe-20x-bnb-2025-outlook/,BlockDAG’s $338.5M Presale Beats PEPE 20x & BNB 2025 Outlook,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1454,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-348m-presale-builds-as-ondo-eyes-232-and-kaspa-stays-above-009/,BlockDAG’s $348M Presale Builds as ONDO Eyes $2.32 and Kaspa Stays Above $0.09,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1461,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-348m-presale-live-x10-miner-demo-eclipse-little-pepe-coin-buzz/,BlockDAG’s $348M Presale & Live X10 Miner Demo Eclipse Little Pepe Coin Buzz,prune_now,brand_blockdag|brand_little_pepe|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1521,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-363m-presale-pushes-ahead-of-sui-link-in-trending-crypto-news/,BlockDAG’s $363M Presale Pushes Ahead of Sui & LINK in Trending Crypto News,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1570,27,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-374-5m-presale-and-dashboard-v4-put-it-ahead-of-hyperliquid-fee-surge-and-sei-breakout/,BlockDAG’s $374.5M Presale and Dashboard V4 Put It Ahead of Hyperliquid Fee Surge and SEI Breakout,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1412,48,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-374-5m-presale-buyer-battles-put-it-ahead-of-the-ondo-price-surge-xrp-price-outlook/,BlockDAG’s $374.5M Presale & Buyer Battles Put It Ahead of the Ondo Price Surge & XRP Price Outlook,prune_now,brand_blockdag|phrase_presale|phrase_hard_sell,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1518,51,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-375m-presale-upstages-pudgy-penguins-and-okb-in-explosive-crypto-market-shift/,BlockDAG’s $375M Presale Upstages Pudgy Penguins and OKB in Explosive Crypto Market Shift,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1566,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-3765m-presale-strategy-positions-it-as-the-best-crypto-to-watch-in-2025/,BlockDAG’s $376.5M Presale Strategy Positions It as the Best Crypto to Watch in 2025,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1476,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-379m-presale-20-target-put-it-ahead-of-uni-stellar-for-higher-returns/,BlockDAG’s $379M Presale & $20 Target Put It Ahead of UNI & Stellar for Higher Returns,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1443,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-381m-presale-20-listings-and-19350-miners-sold-while-ondo-and-solana-show-strength/,"BlockDAG’s $381M Presale, 20 Listings, and 19,350 Miners Sold While Ondo and Solana Show Strength",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1588,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-385m-presale-beats-trx-gains-shib-whale-buzz/,BlockDAG’s $385M Presale Beats TRX Gains & SHIB Whale Buzz,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1458,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-386m-presale-surge-outshines-xrp-rally-avax-etf-buzz/,BlockDAG’s $386M Presale Surge Outshines XRP Rally & AVAX ETF Buzz,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1605,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-387m-presale-beats-bitcoin-swift-and-blockchainfx/,BlockDAG’s $387M Presale Beats Bitcoin Swift and BlockchainFX,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1460,33,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-388m-presale-vs-remittixs-21-3m-raise-which-crypto-has-the-real-edge/,BlockDAG’s $388M Presale vs Remittix’s $21.3M Raise: Which Crypto Has the Real Edge?,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1568,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-400x-roi-0-000125-entry-goes-viral-while-trump-coin-sui-hold-steady/,BlockDAG’s 400x ROI & $0.000125 Entry Goes Viral While Trump Coin & Sui Hold Steady,prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1758,27,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-420m-presale-and-alpine-f1-deal-put-it-among-top-crypto-gainers/,BlockDAG’s $420M Presale and Alpine F1® Deal Put It Among Top Crypto Gainers,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1431,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-425m-presale-tge-airdrop-rewards-live-testnet-progress-leaves-nexchains-ai-buzz-behind/,"BlockDAG’s $425M+ Presale, TGE Airdrop Rewards, & Live Testnet Progress Leaves NexChain’s AI Buzz Behind",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1426,54,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-430m-presale-builds-toward-genesis-day-as-cardano-fet-eye-q4-rebounds/,BlockDAG’s $430M Presale Builds Toward Genesis Day as Cardano & FET Eye Q4 Rebounds,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1611,30,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-430m-presale-surges-ahead-of-binance-ama-while-ada-doge-fight-for-momentum/,"BlockDAG’s $430M+ Presale Surges Ahead of Binance AMA, While ADA & DOGE Fight for Momentum!",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1473,33,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-430m-presale-tge-code-20-listings-outshine-plasma-and-bnb-in-top-crypto-buys/,"BlockDAG’s $430M+ Presale, TGE Code & 20 Listings Outshine Plasma and BNB in Top Crypto Buys",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1520,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-430m-tge-code-surge-and-alpine-f1-deal-put-it-ahead-of-worldcoin-and-xrp-as-the-best-crypto-to-buy-today/,BlockDAG’s $430M TGE Code Surge and Alpine F1® Deal Put It Ahead of Worldcoin and XRP as the Best Crypto to Buy Today!,prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,2198,36,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-433m-presale-2940-roi-put-it-ahead-of-solana-xrp-chainlink-as-2025s-top-crypto-project/,"BlockDAG’s $433M+ Presale & 2,940% ROI Put It Ahead of Solana, XRP, & Chainlink as 2025’s Top Crypto Project",prune_now,brand_blockdag|phrase_presale|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1574,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-433m-presale-evm-integration-position-it-as-2025s-top-crypto-while-xrp-rises-fil-faces-market-challenges/,"BlockDAG's $433M+ Presale & EVM Integration Position It as 2025's Top Crypto, While XRP Rises & FIL Faces Market Challenges",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1624,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-435m-presale-coinbase-kraken-leak-could-make-it-the-top-crypto-of-2025/,BlockDAG’s $435M Presale & Coinbase–Kraken Leak Could Make It the Top Crypto of 2025,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1491,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-435m-presale-new-value-era-lead-in-q4-while-hbar-etf-boosts-institutions-zcash-faces-pullback/,"BlockDAG’s $435M+ Presale & New Value Era Lead in Q4, While HBAR ETF Boosts Institutions & Zcash Faces Pullback",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1452,54,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-435m-presale-surges-as-link-tao-rally/,"BlockDAG’s $435M Presale Surges as LINK, TAO Rally",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1513,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-600m-goal-special-0020-price-why-its-the-best-crypto-to-buy-now/,"BlockDAG's $600M Goal & Special $0.0020 Price, Why It’s the Best Crypto to Buy Now",prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1608,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-600m-presale-focuses-on-utility-builders-liquidity/,"BlockDAG’s $600M Presale Focuses on Utility, Builders & Liquidity",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1384,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-600m-presale-sets-new-standard-as-sol-and-avax-look-back/,BlockDAG’s $600M Presale Sets New Standard as SOL and AVAX Look Back,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1538,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-almost-400m-presale-and-dashboard-v4-outshine-suis-drop-and-litecoins-slow-growth/,BlockDAG’s Almost $400M Presale and Dashboard V4 Outshine Sui’s Drop and Litecoin’s Slow Growth,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1654,33,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-buyer-battles-redefine-the-race-fresh-look-at-stellar-price-outlook-avax-trend/,BlockDAG’s $288.5M Presale Heats Up With Buyer Battles: Outpacing Stellar (XLM) & Avalanche (AVAX),prune_now,brand_blockdag|phrase_presale|phrase_hard_sell,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1962,48,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-leaked-listings-433m-presale-signal-2025s-biggest-layer-1-launch-while-tao-gains-ai-boost-sol-holds-188/,BlockDAG’s Leaked Listings & $433M+ Presale Signal 2025’s Biggest Layer-1 Launch While TAO Gains AI Boost & SOL Holds $188,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1512,24,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-mainnet-push-ethenas-defi-buzz-and-vechains-key-levels-make-the-battle-for-the-best-crypto-to-buy-now-heat-up/,"BlockDAG’s Mainnet Push, Ethena’s DeFi Buzz, and VeChain’s Key Levels Make the Battle for the Best Crypto to Buy Now Heat Up",prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1602,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-nearly-410m-presale-leaves-bnb-and-pi-behind/,BlockDAG’s Nearly $410M Presale Leaves BNB and Pi Behind,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1552,45,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-nearly-410m-presale-outshines-bitcoin-hyper-lyno-ai/,BlockDAG’s Nearly $410M Presale Outshines Bitcoin Hyper & Lyno AI,prune_now,brand_blockdag|brand_bitcoin_hyper|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1694,33,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-presale-hits-317m-stellar-worldcoin-drop/,"BlockDAG’s Presale Hits $317M, Stellar & Worldcoin Drop",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1538,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-presale-hits-336m-and-little-pepes-stage-3-presale-gains/,BlockDAG’s Presale Hits $336M and Little Pepe’s Stage 3 Presale Gains,prune_now,brand_blockdag|brand_little_pepe|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1465,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-presale-hits-337m-toncoin-ondo-turn-bullish/,BlockDAG’s Presale Hits $337M & Toncoin & ONDO Turn Bullish,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1536,42,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-presale-hits-356m-0016-ends-august-11/,"BlockDAG’s Presale Hits $356M, $0.0016 Ends August 11",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1661,39,batch_4_content_quality_review
https://bitcoininfonews.com/blockdags-presale-hits-410m-while-pi-stalls-and-pudgy-rallies/,"BlockDAG’s Presale Hits $410M, While Pi Stalls and Pudgy Rallies!",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1560,60,batch_4_content_quality_review
